ID,開始時刻,完了時刻,メール,名前,あなたの現在通っている学校名を教えてください(例:〇〇小学校、△△中学校),あなたの学年を教えてください,あなたの学校種を教えてください,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)を授業・授業外(宿題など)で何か月くらい利用していますか。※利用期間がX年Yか月だった場合、「X/Y」というようにスラッシュで区切って、全て半角で入力してください(例:1年の場合→1/0、2年3か月の場合→2/3、未使用の場合→0/0)","LEAFシステム(BookRoll,分析(ぶんせき)ツール)を授業・授業外(宿題など)でどれくらい利用していますか","LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)","今年度、 LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの程度使いこなすことができましたか",BookRollでよく使う機能を選んでください(複数選択(せんたく)可),分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),教材や問題を見るため,自分の解答や学び方を振(ふ)り返るため,クラスの人の考えを参考にするため,クラスの人の学び方を参考にするため,AIによる問題推薦(すいせん)やアドバイスを受けるため,理解度が高まったと感じる,勉強を効率よく短時間で行えるようになった,根拠(こんきょ)に基づいた勉強計画や復習を行えるようになった,分析(ぶんせき)ツールを使用することで自分の学習方法に変化が生じた,自分に合った学びを実現する助けになったと感じる,自分で計画を立てたり自分の考えを広めたり深めたりして学ぶ助けになったと感じる,他の人と協力しながら学ぶ助けになったと感じる,自分で課題を設定して追究していく学びの助けになったと感じる,使い方・操作(そうさ)手順がわかりやすい,LEAFシステムに満足している,自由記述,宿題を行う時間 1週間あたり【 】時間 (※半角数字で入力してください),予習・復習を行う時間 1週間あたり【 】時間 (※半角数字で入力してください),学校の勉強以外を行う時間 1週間あたり【 】時間 (※半角数字で入力してください),自分の勉強の仕方を振(ふ)り返る時間 1週間あたり【 】時間 (※半角数字で入力してください),勉強の計画を立てる時間 1週間あたり【 】時間 (※半角数字で入力してください),学校が、タブレットなどを使ってみんなが勉強した記録を調べて、一人一人に合った勉強の仕方を教えることについてどう思いますか?,学校が、タブレットなどを使ってみんなが勉強した記録を名前は分からない形で集計して、授業をよくすることについてどう思いますか?,"学校が、タブレットなどを使ってみんなの勉強した記録を調べて,一人一人に合った進学や将来(しょうらい)の仕事についてのアドバイスをすることをどう思いますか?",アプリの会社が、タブレットなどを使って勉強した記録を調べて、一人一人に合った問題を出題したりアドバイスをすることについてどう思いますか?,"アプリの会社が、タブレットなどを使って勉強した記録を調べて,名前は分からない形で集めて、問題やアドバイスなどを良くすることについてどう思いますか?",みんなやその家族が、学校でコンピュータを使って勉強した小学校から中学校までを記録したデータを見て、学びの振(ふ)り返りや計画を立てたりすることについてどう思いますか?,みんなやその家族が、学校でコンピュータを使って勉強した小学校から大人になってからまでの一生の記録のデータを見て、学びの振(ふ)り返りや計画を立てたりすることについてどう思いますか?,国がコンピュータを使って、みんなの小学校から中学校までの勉強のデータを名前がわからない形で国全体で集めて、勉強の仕方を良くしたり、研究したりすることについてどう思いますか?,国がコンピュータを使って、みんなの小学校から大人になってからの学びも含(ふく)めた一生の勉強のデータを名前がわからない形で国全体で集めて、勉強の仕方を良くしたり、研究したりすることについてどう思いますか?,学校が、顔の動画を分析(ぶんせき)できるコンピュータを使って、みんなの眼の動きを調べて、授業に集中できていない子、なやんでいる子を見つけて、相談にのることについてどう思いますか?,is_combined_jhs_hs,school_geo_prefix,学校種_canon,学校名_canon,学年_canon,利用期間_years,利用期間_months,利用期間_total_months,level_filled_from_grade,needs_manual_level,あなたの現在通っている学校名を教えてください(例:〇〇小学校、△△中学校)_canon,respondent_id
607,2025-03-06 09:53:21,2025-03-06 09:58:51,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,3/0,1週間に数回程度,算数・数学,使いこなすことができた,手書き;,理解度チェックダッシュボード;,使用することがある,全く使用しない,全く使用しない,全く使用しない,あまり使用しない,少しあてはまる,少しあてはまる,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あてはまらない,あてはまらない,あてはまらない,少しあてはまる,少しあてはまる,,9.0,7.0,2.0,0.0,0.0,どちらかというと賛成である,賛成である,どちらかというと賛成である,賛成である,賛成である,どちらかというと賛成である,どちらかというと賛成である,賛成である,賛成である,どちらかというと反対である,False,,中学校,西京中学校付属高等学校,中3,3,0,36,False,False,西京中学校付属高等学校,606
608,2025-03-06 09:54:57,2025-03-06 09:59:21,anonymous,,西京高等学校付属中学校,中学校3年生,中学校,3/0,1ヶ月に数回程度,算数・数学,あまり使いこなすことができなかった,ほとんど使ったことがない;,メモ分析(ぶんせき);,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,少しあてはまる,,4.0,7.0,4.0,1.0,1.0,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,False,,中学校,西京高等学校付属中学校,中3,3,0,36,False,False,西京高等学校付属中学校,607
609,2025-03-06 09:54:37,2025-03-06 09:59:25,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,3/0,1ヶ月に数回程度,算数・数学,使いこなすことができた,手書き;,ほとんど使ったことがない;,使用することがある,あまり使用しない,あまり使用しない,あまり使用しない,全く使用しない,少しあてはまる,少しあてはまる,あてはまらない,あまりあてはまらない,少しあてはまる,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,少しあてはまる,少しあてはまる,,10.0,0.5,7.0,0.0,0.0,どちらかというと賛成である,どちらかというと賛成である,どちらかというと反対である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,賛成である,賛成である,強く反対である,False,,中学校,西京中学校付属高等学校,中3,3,0,36,False,False,西京中学校付属高等学校,608
610,2025-03-06 09:55:16,2025-03-06 10:00:04,anonymous,,西京中学校,中学校3年生,中学校,3/0,1週間に数回程度,算数・数学;外国語,使いこなすことができた,手書き;,AI推薦(すいせん);,頻繁(ひんぱん)に使用している,あまり使用しない,あまり使用しない,あまり使用しない,使用することがある,あてはまる,あてはまる,あてはまる,少しあてはまる,あてはまる,少しあてはまる,あまりあてはまらない,あてはまる,少しあてはまる,少しあてはまる,,10.0,5.0,2.0,0.0,1.0,賛成である,賛成である,賛成である,賛成である,賛成である,どちらかというと賛成である,賛成である,賛成である,賛成である,どちらかというと反対である,False,,中学校,西京中学校,中3,3,0,36,False,False,西京高等学校付属中学校,609
611,2025-03-06 09:55:29,2025-03-06 10:00:21,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,3/3,ほぼ毎時間,算数・数学,あまり使いこなすことができなかった,手書き;,ほとんど使ったことがない;,頻繁(ひんぱん)に使用している,使用することがある,使用することがある,質問の意味がわからない,あまり使用しない,あてはまる,少しあてはまる,少しあてはまる,あまりあてはまらない,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,あてはまらない,少しあてはまる,,1.0,1.0,0.5,0.5,0.0,どちらかというと賛成である,賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと反対である,False,,中学校,西京中学校付属高等学校,中3,3,3,39,False,False,西京中学校付属高等学校,610
612,2025-03-06 09:55:02,2025-03-06 10:00:28,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,2/11,1週間に数回程度,算数・数学,あまり使いこなすことができなかった,メモ;,ほとんど使ったことがない;,頻繁(ひんぱん)に使用している,あまり使用しない,全く使用しない,全く使用しない,全く使用しない,少しあてはまる,あまりあてはまらない,あてはまらない,あてはまらない,あまりあてはまらない,あてはまらない,あてはまらない,あてはまらない,あまりあてはまらない,あまりあてはまらない,,6.0,2.0,7.0,0.0,0.0,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと反対である,どちらかというと反対である,どちらかというと賛成である,どちらかというと賛成である,反対である,False,,中学校,西京中学校付属高等学校,中3,2,11,35,False,False,西京中学校付属高等学校,611
613,2025-03-06 09:54:19,2025-03-06 10:01:17,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,3/0,1ヶ月に数回程度,算数・数学,使いこなすことができた,メモ;手書き;,AI推薦(すいせん);,使用することがある,あまり使用しない,全く使用しない,全く使用しない,あまり使用しない,少しあてはまる,あまりあてはまらない,あてはまらない,あてはまらない,あてはまらない,あまりあてはまらない,あてはまらない,あてはまらない,少しあてはまる,あてはまる,,3.0,10.0,2.0,0.0,0.5,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,反対である,False,,中学校,西京中学校付属高等学校,中3,3,0,36,False,False,西京中学校付属高等学校,612
614,2025-03-06 09:54:45,2025-03-06 10:01:24,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,2/11,ほぼ毎時間,算数・数学,あまり使いこなすことができなかった,手書き;,理解度チェックダッシュボード;AIエージェント(AI先生・Tammy等);,使用することがある,使用することがある,使用することがある,あまり使用しない,あまり使用しない,少しあてはまる,あまりあてはまらない,少しあてはまる,少しあてはまる,あまりあてはまらない,あまりあてはまらない,少しあてはまる,あまりあてはまらない,少しあてはまる,あまりあてはまらない,少し使い勝手が悪い。,2.0,1.0,1.0,0.0,0.0,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,False,,中学校,西京中学校付属高等学校,中3,2,11,35,False,False,西京中学校付属高等学校,613
615,2025-03-06 09:55:57,2025-03-06 10:02:15,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,2/11,1週間に数回程度,算数・数学;外国語;理科,使いこなすことができた,メモ;マーカー;手書き;,ほとんど使ったことがない;,使用することがある,使用することがある,質問の意味がわからない,質問の意味がわからない,あまり使用しない,少しあてはまる,少しあてはまる,少しあてはまる,あまりあてはまらない,少しあてはまる,少しあてはまる,少しあてはまる,あまりあてはまらない,少しあてはまる,少しあてはまる,,10.0,5.0,6.0,3.0,2.0,賛成である,どちらかというと反対である,どちらかというと賛成である,どちらかというと賛成である,質問の意味がわからない,どちらかというと反対である,どちらかというと反対である,どちらかというと反対である,どちらかというと反対である,どちらかというと反対である,False,,中学校,西京中学校付属高等学校,中3,2,11,35,False,False,西京中学校付属高等学校,614
616,2025-03-06 10:51:16,2025-03-06 10:54:11,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,3年,ほぼ毎時間,算数・数学;理科;外国語;国語,使いこなすことができた,メモ;マーカー;,理解度チェックダッシュボード;,使用することがある,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,少しあてはまる,,5.0,8.0,1.0,0.0,0.5,賛成である,賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,False,,中学校,西京中学校付属高等学校,中3,3,0,36,False,False,西京中学校付属高等学校,615
617,2025-03-06 10:51:39,2025-03-06 10:54:13,anonymous,,西京中学校付属高等学校,中学校3年生,中学校,2/11,ほぼ毎時間,算数・数学;外国語;理科;社会;国語,とてもうまく使いこなすことができた,メモ;マーカー;手書き;,ほとんど使ったことがない;,頻繁(ひんぱん)に使用している,あまり使用しない,あまり使用しない,あまり使用しない,使用することがある,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,,5.0,8.0,12.0,0.0,2.0,強く賛成である,どちらかというと賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,False,,中学校,西京中学校付属高等学校,中3,2,11,35,False,False,西京中学校付属高等学校,616
